economy,time,FP.CPI.TOTL.ZG
AUT,2010,1.81353438995065
AUT,2011,3.28657914875376
AUT,2012,2.48567562177017
AUT,2013,2.00015616900603
AUT,2014,1.60581182954471
AUT,2015,0.896563335260302
AUT,2016,0.891591752655335
AUT,2017,2.08126911385587
AUT,2018,1.99837981429546
AUT,2019,1.53089564152645
AZE,2000,1.80500303704358
AZE,2001,1.54719590152278
AZE,2002,2.77116471998268
AZE,2003,2.23386492967051
AZE,2004,6.70893042797785
AZE,2005,9.67950731917054
AZE,2006,8.32892482863207
AZE,2007,16.6997549618245
AZE,2008,20.8490871772713
AZE,2009,1.45704835970323
AZE,2010,5.72687224669606
AZE,2011,7.85833333333332
AZE,2012,1.06621339720313
AZE,2013,2.41571745279411
AZE,2014,1.3734418153318
AZE,2015,4.02768573742728
AZE,2016,12.4433748584372
AZE,2017,12.9359184187334
AZE,2018,2.26854690374005
AZE,2019,2.61057182799216
BDI,2000,24.4320242102151
BDI,2001,9.29618771341885
BDI,2002,-1.36568005328061
BDI,2003,10.6474645658306
BDI,2004,8.17642937482059
BDI,2005,13.2520699188223
BDI,2006,2.74542000214246
BDI,2007,8.41206285772541
BDI,2008,24.4069510353914
BDI,2009,10.5554355299529
BDI,2010,6.49326591473996
BDI,2011,9.59216605979671
BDI,2012,18.1610453065451
BDI,2013,7.93795807492412
BDI,2014,4.4053523418529
BDI,2015,5.54468891259786
BDI,2016,5.55768961400965
BDI,2017,16.0525353030392
BDI,2018,-2.8146980766847
BDI,2019,-0.686772170797229
BEL,2000,2.54451776190906
BEL,2001,2.46925823086078
BEL,2002,1.64521436175359
BEL,2003,1.58896399970379
BEL,2004,2.09728311239314
BEL,2005,2.78143263670025
BEL,2006,1.79120770070454
BEL,2007,1.8230563002681
BEL,2008,4.48944420508401
BEL,2009,-0.0531456741253762
BEL,2010,2.18929920422458
BEL,2011,3.53208210722744
BEL,2012,2.83966343445897
BEL,2013,1.11309594027537
BEL,2014,0.340002833356965
BEL,2015,0.561429152790106
BEL,2016,1.97385264653172
BEL,2017,2.12597086002609
BEL,2018,2.05316499865181
BEL,2019,1.43681956996435
BEN,2000,4.16540442290282
BEN,2001,3.98429547767895
BEN,2002,2.4891623549154
BEN,2003,1.48724246145442
BEN,2004,0.873890830868505
BEN,2005,5.36452085832342
BEN,2006,3.78217696540374
BEN,2007,1.29806813334154
BEN,2008,7.94729876067859
BEN,2009,0.896072355749072
BEN,2010,2.20783532536522
BEN,2011,2.70423907747279
BEN,2012,6.74468253340715
BEN,2013,0.428888888888863
BEN,2014,-0.548757550948147
BEN,2015,0.218785923536177
BEN,2016,-0.794050173906725
BEN,2017,1.76941247391975
BEN,2018,0.644803622440778
BEN,2019,-0.70502663454275
BFA,2000,-0.304212168486795
BFA,2001,5.00743290822374
BFA,2002,2.17569480664608
BFA,2003,2.03456574053815
BFA,2004,-0.400228702115475
BFA,2005,6.41504018369687
BFA,2006,2.33310856372217
BFA,2007,-0.230627306273007
BFA,2008,10.6597978997424
BFA,2009,2.60817666368317
BFA,2010,-0.764230734676734
BFA,2011,2.7597672485453
BFA,2012,3.81815240252386
BFA,2013,0.533738507090537
BFA,2014,-0.258089517535353
BFA,2015,0.724838981070599
BFA,2016,0.441041448058759
BFA,2017,1.48299897161327
BFA,2018,1.95594302672532
BFA,2019,-3.23338933983321
BGD,2000,2.20825620937534
BGD,2001,2.00717374213842
BGD,2002,3.33256493271908
BGD,2003,5.66870773441478
BGD,2004,7.58753638504692
BGD,2005,7.04661816222037
BGD,2006,6.76526117054756
BGD,2007,9.10698496905385
BGD,2008,8.90194489465155
BGD,2009,5.42347236174678
BGD,2010,8.12667639169919
BGD,2011,11.3951651552399
BGD,2012,6.21750422069283
BGD,2013,7.53040640913171
BGD,2014,6.99163889220854
BGD,2015,6.19428022984988
BGD,2016,5.5135257269299
BGD,2017,5.70207015717245
BGD,2018,5.5436213948647
BGD,2019,5.59199639930633
BGR,2000,10.3162621289989
BGR,2001,7.36093927231849
BGR,2002,5.81014365721823
BGR,2003,2.34864169582755
BGR,2004,6.1471307424627
BGR,2005,5.03883807111907
BGR,2006,7.26159462769947
BGR,2007,8.40253419005894
BGR,2008,12.3487195994021
BGR,2009,2.75320223914816
BGR,2010,2.43899060504117
BGR,2011,4.21990346601875
BGR,2012,2.95456829831017
BGR,2013,0.890093540913032
BGR,2014,-1.41818380264842
BGR,2015,-0.104633261008417
BGR,2016,-0.798649886453611
BGR,2017,2.06159619443137
BGR,2018,2.81454473824833
BGR,2019,3.10372944796774
BHR,2000,-0.704852953090768
BHR,2001,-1.2075718015666
BHR,2002,-0.495540138751172
BHR,2003,1.59362549800788
BHR,2004,2.35294117647061
BHR,2005,2.58620689655173
BHR,2006,2.00746965452849
BHR,2007,3.25666666666702
BHR,2008,3.52600316363722
BHR,2009,2.79551283550411
BHR,2010,1.96188468334624
BHR,2011,-0.400040697488052
BHR,2012,2.75739669962976
BHR,2013,3.30001156888438
BHR,2014,2.64755321246194
BHR,2015,1.8486274237498
BHR,2016,2.78679347602047
BHR,2017,1.38671830576397
BHR,2018,2.08766938046983
BHR,2019,1.00582004702132
BHS,2000,1.6063294174058
BHS,2001,2.04498977505121
BHS,2002,2.17357792508091
BHS,2003,3.02504526252236
BHS,2004,0.981914036757665
BHS,2005,1.59160618079803
BHS,2006,2.38982627439253
BHS,2007,2.49257794939399
BHS,2008,4.48955995375059
BHS,2009,2.0627347345268
BHS,2010,1.34402738392836
BHS,2011,3.19878141660321
BHS,2012,1.97336755976255
BHS,2013,0.722414784530555
BHS,2014,1.51375643050825
BHS,2015,1.86148302863373
BHS,2016,-0.346376929989402
BHS,2017,1.51820700736153
BHS,2018,2.26586346678726
BHS,2019,2.49123527368055
BIH,2006,6.12556615620285
BIH,2007,1.50077710611539
BIH,2008,7.42704310332954
BIH,2009,-0.38146428245309
BIH,2010,1.99621236745889
BIH,2011,3.67124999999999
BIH,2012,2.0526745200172
BIH,2013,-0.093045683831828
BIH,2014,-0.897194054194286
BIH,2015,-1.03602303425476
BIH,2016,-1.58409999999997
BIH,2017,0.810133321953047
BIH,2018,1.41710814018026
BIH,2019,0.562782154061303
BLR,2000,168.620235850933
BLR,2001,61.1349331618477
BLR,2002,42.5375481348794
BLR,2003,28.3978399133474
BLR,2004,18.1082424937646
BLR,2005,10.3388794457932
BLR,2006,6.99712903535588
BLR,2007,8.42675273505308
BLR,2008,14.8378764828254
BLR,2009,12.9456563410401
BLR,2010,7.73574804312507
BLR,2011,53.2286983118173
BLR,2012,59.2197360232519
BLR,2013,18.3122610377873
BLR,2014,18.1195543526734
BLR,2015,13.5344897649734
BLR,2016,11.8365807653497
BLR,2017,6.0318372517779
BLR,2018,4.87230220550689
BLR,2019,5.59815595039851
BLZ,2000,3.06743966930588
BLZ,2001,3.651417865615
BLZ,2002,4.24026660688647
BLZ,2003,2.31808274663101
BLZ,2004,6.39443099742397
BLZ,2005,-1.10431044411911
BLZ,2006,-7.11376771265012
BLZ,2007,2.31808274642021
BLZ,2008,6.39443100250033
BLZ,2009,-1.10431044864355
BLZ,2010,0.917977378808885
BLZ,2011,1.60205615640199
BLZ,2012,1.30058074547858
BLZ,2013,0.509747768983199
BLZ,2014,1.2013996448106
BLZ,2015,-0.861584009427676
BLZ,2016,0.663427167917558
BLZ,2017,1.14765339305809
BLZ,2018,0.269982622646432
BLZ,2019,0.187069385181357
BOL,2000,4.60822998872598
BOL,2001,1.58965377879568
BOL,2002,0.928258851611061
BOL,2003,3.33727499671533
BOL,2004,4.43738080101724
BOL,2005,5.39323106890664
BOL,2006,4.28239604802565
BOL,2007,8.70560923578869
BOL,2008,14.0068107702519
BOL,2009,3.34645420142012
BOL,2010,2.5032760584424
BOL,2011,9.88446419823887
BOL,2012,4.51560291399368
BOL,2013,5.73640023719613
BOL,2014,5.7666007457914
BOL,2015,4.05961041135646
BOL,2016,3.62321431764138
BOL,2017,2.8227580554717
BOL,2018,2.27205987230148
BOL,2019,1.83954504969032
BRA,2000,7.04414105947266
BRA,2001,6.84035902487525
BRA,2002,8.4501643770833
BRA,2003,14.7149197228147
BRA,2004,6.59718509985962
BRA,2005,6.86953720898965
BRA,2006,4.18356812896902
BRA,2007,3.64127299102654
BRA,2008,5.67859390284171
BRA,2009,4.88803479876804
BRA,2010,5.03872690108066
BRA,2011,6.63644962213085
BRA,2012,5.40349914037009
BRA,2013,6.204310666401
BRA,2014,6.32904015516142
BRA,2015,9.02990102416129
BRA,2016,8.73914352329393
BRA,2017,3.44637335032672
BRA,2018,3.66485028376724
BRA,2019,3.73297621216894
BRB,2000,2.43581303489138
BRB,2001,2.57783490431289
BRB,2002,0.125249458055994
BRB,2003,1.61943319838056
BRB,2004,1.39442231075689
BRB,2005,6.08218729535043
BRB,2006,7.30766262828941
BRB,2007,4.03422982885069
BRB,2008,8.1081081081078
BRB,2009,3.64386189258338
BRB,2010,5.82421853311865
BRB,2011,9.43220240177216
BRB,2012,4.53334753888771
BRB,2013,1.81410436049101
BRB,2014,1.76950322089726
BRB,2015,-1.11278992510961
BRB,2016,1.28192813061894
BRB,2017,4.66018463955997
BRB,2018,3.67381410406798
BRB,2019,4.10028964518463
BRN,2000,1.55815247634947
BRN,2001,0.595890410958983
BRN,2002,-2.3149724245932
BRN,2003,0.299999999999977
BRN,2004,0.814223994682602
BRN,2005,1.24443711883964
BRN,2006,0.159888078345143
BRN,2007,0.967774119525083
BRN,2008,2.08498023715416
BRN,2009,1.03571774271615
BRN,2010,0.356869132017602
BRN,2011,0.137911563169595
BRN,2012,0.111766261400274
BRN,2013,0.389205053123613
BRN,2014,-0.207108731719878
BRN,2015,-0.488347420743486
BRN,2016,-0.278693265753062
BRN,2017,-1.26050564628963
BRN,2018,1.02505179290213
BRN,2019,-0.390522069165492
BTN,2000,4.0121208107034
BTN,2001,3.41478946111599
BTN,2002,2.45535714285714
BTN,2003,2.57230861693335
BTN,2004,4.10593698272957
BTN,2005,5.31263104637752
BTN,2006,5.00045438022542
BTN,2007,5.15611138758462
BTN,2008,8.32716049382714
BTN,2009,4.36112219119803
BTN,2010,7.03638316073019
BTN,2011,8.84898569946802
BTN,2012,10.919656944683
BTN,2013,7.00666666666705
BTN,2014,8.27106093949327
BTN,2015,4.54814395082202
BTN,2016,3.21988689395718
BTN,2017,4.9550836698513
BTN,2018,2.72396386183716
BTN,2019,2.72582104307304
BWA,2000,8.6014851485149
BWA,2001,6.55903767014864
BWA,2002,8.03279662527486
BWA,2003,9.18990265632739
BWA,2004,6.94570363654673
BWA,2005,8.61022528546438
BWA,2006,11.5552187914379
BWA,2007,7.08099847172694
BWA,2008,12.7021883920075
BWA,2009,8.02729703109583
BWA,2010,6.94887658743105
BWA,2011,8.45987233408587
BWA,2012,7.53690261091916
BWA,2013,5.8846070705681
BWA,2014,4.40225309243433
BWA,2015,3.06203169580559
BWA,2016,2.81495791361944
BWA,2017,3.30828076768219
BWA,2018,3.2380155894771
BWA,2019,2.7728644286333
CAF,2000,3.20340091563112
CAF,2001,3.8348606023736
CAF,2002,2.33181703516236
CAF,2003,4.13470905150995
CAF,2004,-2.066406011363
CAF,2005,2.8835207335902
CAF,2006,6.69526465773352
CAF,2007,0.959917619457091
CAF,2008,9.25895099417076
CAF,2009,3.52126227238643
CAF,2010,1.49102370047805
CAF,2011,1.19447572449846
CAF,2012,5.47829594346122
CAF,2013,6.98879341970198
CAF,2014,14.8986841797549
CAF,2015,1.40297017136816
CAF,2016,4.94543276106514
CAF,2017,4.18072331871272
CAF,2018,1.61215686991555
CAF,2019,2.68537355266785
CAN,2000,2.71943995691972
CAN,2001,2.52512013979907
CAN,2002,2.25839440940856
CAN,2003,2.75856321360112
CAN,2004,1.85725871857261
CAN,2005,2.21355203439764
CAN,2006,2.00202539534156
CAN,2007,2.13838399266843
CAN,2008,2.37027067444294
CAN,2009,0.299466803009284
CAN,2010,1.77687154092629
CAN,2011,2.91213508872355
CAN,2012,1.51567823124521
CAN,2013,0.93829189781521
CAN,2014,1.90663590717873
CAN,2015,1.12524136094279
CAN,2016,1.4287595470108
CAN,2017,1.5968841285297
CAN,2018,2.268225672481
CAN,2019,1.94926902411596
CEB,2000,8.91174418658764
CEB,2001,5.74827981651377
CEB,2002,3.12714222984604
CEB,2003,2.34864169582755
CEB,2004,3.59297594249513
CEB,2005,3.31717824448043
CEB,2006,3.93032603841
CEB,2007,4.83732928313989
CEB,2008,6.35866380152374
CEB,2009,2.75320223914816
CEB,2010,1.80117022137136
CEB,2011,4.13027562645087
CEB,2012,3.33492267693443
CEB,2013,1.43829787234043
CEB,2014,0.0538213132400467
CEB,2015,-0.464499004645002
CEB,2016,-0.0549995416704911
CEB,2017,2.07593553673862
CEB,2018,2.53445424186602
CEB,2019,2.66456133425443
CHE,2000,1.55852919679006
CHE,2001,0.989020329832555
CHE,2002,0.64271150654328
CHE,2003,0.638272930887213
CHE,2004,0.802908730955216
CHE,2005,1.17195420333701
CHE,2006,1.05950928324804
CHE,2007,0.732350603122241
CHE,2008,2.42604117060162
CHE,2009,-0.480481936423328
CHE,2010,0.688238707220017
CHE,2011,0.231349207650894
CHE,2012,-0.692552018105236
CHE,2013,-0.217323155115639
CHE,2014,-0.0132025387515987
CHE,2015,-1.14390867228178
CHE,2016,-0.434618664285843
CHE,2017,0.533787839825886
CHE,2018,0.936335464113605
CHE,2019,0.362886179940635
CHL,2000,3.8432729570657
CHL,2001,3.56910053001465
CHL,2002,2.48939816650703
CHL,2003,2.81017875743615
CHL,2004,1.05473871403516
CHL,2005,3.05257621387848
CHL,2006,3.39201733699404
CHL,2007,4.40779938398046
CHL,2008,8.7162687303961
CHL,2009,0.353045178360941
CHL,2010,1.41071107954318
CHL,2011,3.34121694259299
CHL,2012,3.00744840213049
CHL,2013,1.78955553984587
CHL,2014,4.71867527854671
CHL,2015,4.3487735321705
CHL,2016,3.78619355893115
CHL,2017,2.18271846868523
CHL,2018,2.43488981353058
CHL,2019,2.55754475703323
CHN,2000,0.347811226864599
CHN,2001,0.719125609120107
CHN,2002,-0.731970902350276
CHN,2003,1.12760348729636
CHN,2004,3.82463743108159
CHN,2005,1.77641407667574
CHN,2006,1.64943099455862
CHN,2007,4.81676767378831
CHN,2008,5.92525137041095
CHN,2009,-0.728165250932952
CHN,2010,3.17532475269199
CHN,2011,5.55389892257492
CHN,2012,2.61952432645544
CHN,2013,2.62105001748115
CHN,2014,1.92164162788521
CHN,2015,1.43702380935655
CHN,2016,2.00000182191941
CHN,2017,1.59313600071434
CHN,2018,2.07479039965578
CHN,2019,2.89923416358227
CIV,2000,2.53077516737993
CIV,2001,4.36152914007253
CIV,2002,3.0772648515743
CIV,2003,3.29680746974211
CIV,2004,1.4579883560074
CIV,2005,3.8858303988648
CIV,2006,2.46719148596913
CIV,2007,1.89200629349599
CIV,2008,6.3085276915258
CIV,2009,1.01950457731134
CIV,2010,1.2264561213548
CIV,2011,4.91243395052462
CIV,2012,1.30451119915595
CIV,2013,2.5811703725294
CIV,2014,0.44868207676614
CIV,2015,1.25149954781474
CIV,2016,0.723178457513252
CIV,2017,0.685881065304644
CIV,2018,0.359409031380664
CIV,2019,-1.10686343994202
CMR,2000,1.22719012976135
CMR,2001,4.41977245881143
CMR,2002,2.83442260128067
CMR,2003,0.62316355737432
CMR,2004,0.233647380067603
CMR,2005,2.01353950175986
CMR,2006,5.11757816019468
CMR,2007,0.921402245650111
CMR,2008,5.337806276275
CMR,2009,3.04361847939997
CMR,2010,1.27538046242341
CMR,2011,2.93969946305094
CMR,2012,2.74253407543984
CMR,2013,2.05908683974933
CMR,2014,1.8341307814992
CMR,2015,2.68598277212217
CMR,2016,0.861740257759474
CMR,2017,0.64267352185089
CMR,2018,1.0742994515814
CMR,2019,2.45280214062733
COD,2000,513.906843747536
COD,2001,359.936614264586
COD,2002,31.5225826025495
COD,2003,12.8739657187405
COD,2004,3.9943840081597
COD,2005,21.3168167229341
COD,2006,13.0526949745101
COD,2007,16.945100654195
COD,2008,17.3013845700157
COD,2009,2.79999999999981
COD,2010,7.10000000000038
COD,2011,15.316515913949
COD,2012,9.72182806273363
COD,2013,0.80822310148707
COD,2014,1.24303889760763
COD,2015,0.744198994781499
COD,2016,2.88585107290009
COG,2000,-0.88199151702543
COG,2001,0.0559899218140692
COG,2002,4.37875971780872
COG,2003,-0.631844987363151
COG,2004,2.42976607961798
COG,2005,3.09449011456182
COG,2006,6.53784395299605
COG,2007,2.65464645060697
COG,2008,4.95875092023158
COG,2009,4.41500374795218
COG,2010,0.39152501122766
COG,2011,1.75958704273802
COG,2012,5.01018773134464
COG,2013,4.63161619729463
COG,2014,0.912139545450186
COG,2015,3.16909796750826
COG,2016,3.19056179723775
COG,2017,0.450063823285551
COG,2018,1.15277896375521
COG,2019,2.20607305781519
COL,2000,9.22534818585368
COL,2001,7.96556090304835
COL,2002,6.3515072877887
COL,2003,7.12978862941867
COL,2004,5.90402005546497
COL,2005,5.05101962689697
COL,2006,4.29342363628925
COL,2007,5.54438485815156
COL,2008,6.99688495554508
COL,2009,4.20251661216488
COL,2010,2.27200227892008
COL,2011,3.41503344776241
COL,2012,3.16930188840063
COL,2013,2.01699224310378
COL,2014,2.89883787761738
COL,2015,4.98983115849532
COL,2016,7.51346024627683
COL,2017,4.31431325695007
COL,2018,3.24056932930567
COL,2019,3.52301932741443
COM,2001,5.55459394816816
COM,2002,3.53304214308075
COM,2003,3.79908136671901
COM,2004,4.47499289078105
COM,2005,3.01332395058121
COM,2006,3.37436360121208
COM,2007,4.46616710098129
COM,2008,1.70078176284532
COM,2009,4.3623482932572
COM,2010,3.35475770328918
COM,2011,1.84266300756184
COM,2012,6.31474450315182
COM,2013,-4.29487331536753
CPV,2000,-2.47745668519833
CPV,2001,3.34996472317896
CPV,2002,1.88453410076764
CPV,2003,1.18817038620528
CPV,2004,-1.89082172306181
CPV,2005,0.418891612855161
CPV,2006,5.36907687065552
CPV,2007,4.41099704193491
CPV,2008,6.77443546371137
CPV,2009,0.991103480568126
CPV,2010,2.07866470906422
CPV,2011,4.47388342165027
CPV,2012,2.54039644167111
CPV,2013,1.50654285701402
CPV,2014,-0.238778144990616
CPV,2015,0.131187999024475
CPV,2016,-1.40781637091703
CPV,2017,0.784415251101353
CPV,2018,1.25699566690509
CPV,2019,1.1066667429606
CRI,2000,10.9615496593622
CRI,2001,11.2556157091172
CRI,2002,9.16752048509115
CRI,2003,9.4475809161698
CRI,2004,12.3148150178852
CRI,2005,13.7982949108987
CRI,2006,11.4705968149052
CRI,2007,9.35724456417162
CRI,2008,13.4244635507283
CRI,2009,7.84270167700652
CRI,2010,5.66275708420023
CRI,2011,4.87799830970698
CRI,2012,4.49545314354611
CRI,2013,5.23133614174423
CRI,2014,4.51920098516958
CRI,2015,0.801982005099592
CRI,2016,-0.0174788505908107
CRI,2017,1.62590692991729
CRI,2018,2.22111461526584
CRI,2019,2.09604635327805
CSS,2000,2.43581303489138
CSS,2001,2.62741314203333
CSS,2002,2.17357792508091
CSS,2003,2.23543664374554
CSS,2004,2.39410982050296
CSS,2005,3.73342916467019
CSS,2006,4.25195321977968
CSS,2007,4.03422982885069
CSS,2008,8.03327327650343
CSS,2009,0.421539125687228
CSS,2010,3.3700254022015
CSS,2011,3.45674967234602
CSS,2012,2.59844414147086
CSS,2013,1.1069855400014
CSS,2014,1.2013996448106
CSS,2015,-0.843826984638296
CSS,2016,0.663427167917558
CSS,2017,1.8803844018353
CSS,2018,1.24500040905261
CSS,2019,1.21594945605107
CUW,2001,1.79282868525896
CUW,2002,0.391389432485314
CUW,2003,1.63371391441571
CUW,2004,1.37912138094802
CUW,2005,4.1171171171171
CUW,2006,3.11499524097951
CUW,2007,2.99572039942938
CUW,2008,6.87632393677692
CUW,2009,1.75331605427657
CUW,2010,2.77944261312558
CUW,2011,2.33253152562139
CUW,2012,3.18398746349455
CUW,2013,1.33232086152148
CUW,2014,1.49873969616456
CUW,2015,-0.476542049801981
CUW,2016,-0.0472079848934612
CUW,2017,1.58558801700291
CUW,2018,2.58368756641871
CUW,2019,2.62220783425056
CYM,2010,0.276140861750087
CYM,2011,1.32543575779667
CYM,2012,1.18894845245606
CYM,2013,2.16061146813395
CYM,2014,1.27397911533384
CYM,2015,-2.34752770165614
CYM,2016,-0.625258358618114
CYP,2000,4.14165764702056
CYP,2001,1.97304191729919
CYP,2002,2.80115505180746
CYP,2003,4.13906538686856
CYP,2004,2.28621706801675
CYP,2005,2.56016132330235
CYP,2006,2.30468732978557
CYP,2007,2.37265183669722
CYP,2008,4.66900841902484
CYP,2009,0.326276652249795
CYP,2010,2.43004084102253
CYP,2011,3.28944939564212
CYP,2012,2.38905410042319
CYP,2013,-0.399357676464408
CYP,2014,-1.35498885446312
CYP,2015,-2.09699769053118
CYP,2016,-1.42916666666668
CYP,2017,0.5317664961745
CYP,2018,1.43549119531762
CYP,2019,0.250370996758456
CZE,2000,3.77538829151733
CZE,2001,4.66267556988255
CZE,2002,1.90298097019031
CZE,2003,0.118739205526785
CZE,2004,2.76010781671159
CZE,2005,1.85709789109223
CZE,2006,2.53399258343632
CZE,2007,2.85312437211172
CZE,2008,6.35866380152374
CZE,2009,1.0193773532923
CZE,2010,1.47272727272729
CZE,2011,1.91721913635547
